x_sol,y_sol,x_mer,y_mer,x_ven,y_ven,x_ter,y_ter,x_mar,y_mar
5.62864e-06,4.40975e-06,0.0459706,-0.401482,-0.467018,0.595094,0.158547,1.0001,1.10952,1.04866
5.66032e-06,4.45581e-06,0.0554806,-0.399511,-0.472646,0.590826,0.15243,1.00114,1.10604,1.05236
5.69193e-06,4.50208e-06,0.0649602,-0.397321,-0.478232,0.586506,0.146307,1.00215,1.10255,1.05605
5.72345e-06,4.54855e-06,0.0744039,-0.394911,-0.483776,0.582134,0.140179,1.00311,1.09904,1.05973
5.7549e-06,4.59523e-06,0.0838062,-0.392282,-0.489277,0.57771,0.134045,1.00404,1.09553,1.0634
5.78627e-06,4.64211e-06,0.0931616,-0.389433,-0.494734,0.573234,0.127906,1.00494,1.092,1.06705
5.81756e-06,4.6892e-06,0.102465,-0.386365,-0.500148,0.568708,0.121763,1.00579,1.08846,1.0707
5.84877e-06,4.7365e-06,0.11171,-0.38308,-0.505517,0.564132,0.115614,1.00661,1.08491,1.07433
5.8799e-06,4.784e-06,0.120892,-0.379577,-0.510842,0.559506,0.109462,1.00739,1.08134,1.07795
5.91094e-06,4.8317e-06,0.130005,-0.375859,-0.516122,0.55483,0.103305,1.00813,1.07777,1.08156
5.9419e-06,4.8796e-06,0.139044,-0.371924,-0.521355,0.550105,0.0971451,1.00883,1.07418,1.08515
5.97277e-06,4.9277e-06,0.148003,-0.367777,-0.526543,0.545332,0.0909811,1.0095,1.07058,1.08874
6.00356e-06,4.976e-06,0.156876,-0.363416,-0.531684,0.54051,0.0848136,1.01013,1.06697,1.09231
6.03427e-06,5.0245e-06,0.165658,-0.358845,-0.536779,0.535641,0.078643,1.01072,1.06334,1.09587
6.06488e-06,5.0732e-06,0.174344,-0.354065,-0.541826,0.530725,0.0724695,1.01127,1.05971,1.09942
6.09541e-06,5.12209e-06,0.182928,-0.349077,-0.546825,0.525761,0.0662933,1.01179,1.05606,1.10295
6.12585e-06,5.17118e-06,0.191404,-0.343885,-0.551776,0.520752,0.0601146,1.01227,1.0524,1.10648
6.15619e-06,5.22047e-06,0.199768,-0.33849,-0.556678,0.515696,0.0539336,1.01271,1.04873,1.10999
6.18645e-06,5.26995e-06,0.208013,-0.332894,-0.561531,0.510595,0.0477506,1.01311,1.04505,1.11349
6.21662e-06,5.31963e-06,0.216134,-0.327101,-0.566335,0.505449,0.0415659,1.01347,1.04136,1.11698
6.24669e-06,5.3695e-06,0.224127,-0.321113,-0.57109,0.500259,0.0353796,1.0138,1.03765,1.12045
6.27667e-06,5.41957e-06,0.231986,-0.314933,-0.575793,0.495025,0.029192,1.01409,1.03394,1.12391
6.30656e-06,5.46982e-06,0.239706,-0.308563,-0.580447,0.489747,0.0230033,1.01434,1.03021,1.12736
6.33635e-06,5.52027e-06,0.247282,-0.302009,-0.585049,0.484426,0.0168137,1.01455,1.02647,1.1308
6.36605e-06,5.57091e-06,0.254708,-0.295272,-0.5896,0.479063,0.0106236,1.01473,1.02272,1.13423
6.39565e-06,5.62175e-06,0.26198,-0.288356,-0.594099,0.473657,0.00443297,1.01487,1.01896,1.13764
6.42516e-06,5.67277e-06,0.269093,-0.281265,-0.598546,0.46821,-0.00175777,1.01497,1.01519,1.14104
6.45456e-06,5.72398e-06,0.276043,-0.274003,-0.602941,0.462722,-0.00794845,1.01503,1.0114,1.14443
6.48387e-06,5.77538e-06,0.282824,-0.266575,-0.607283,0.457194,-0.0141388,1.01505,1.00761,1.1478
6.51308e-06,5.82696e-06,0.289433,-0.258983,-0.611572,0.451625,-0.0203287,1.01504,1.0038,1.15117
6.54219e-06,5.87874e-06,0.295864,-0.251233,-0.615807,0.446017,-0.0265178,1.01499,0.999985,1.15452
6.57119e-06,5.9307e-06,0.302114,-0.243329,-0.619988,0.44037,-0.0327059,1.0149,0.996157,1.15785
6.6001e-06,5.98285e-06,0.308179,-0.235275,-0.624115,0.434684,-0.0388928,1.01477,0.992318,1.16118
6.6289e-06,6.03519e-06,0.314054,-0.227077,-0.628187,0.42896,-0.0450783,1.01461,0.988468,1.16449
6.6576e-06,6.08771e-06,0.319735,-0.218739,-0.632204,0.423199,-0.051262,1.01441,0.984607,1.16779
6.68619e-06,6.14042e-06,0.32522,-0.210266,-0.636167,0.417401,-0.0574439,1.01417,0.980735,1.17107
6.71468e-06,6.19331e-06,0.330504,-0.201663,-0.640073,0.411566,-0.0636236,1.01389,0.976853,1.17435
6.74306e-06,6.24639e-06,0.335583,-0.192936,-0.643924,0.405696,-0.069801,1.01358,0.972959,1.17761
6.77133e-06,6.29965e-06,0.340456,-0.18409,-0.647719,0.39979,-0.0759758,1.01322,0.969056,1.18085
6.7995e-06,6.3531e-06,0.345118,-0.17513,-0.651457,0.393849,-0.0821478,1.01283,0.965141,1.18409
6.82755e-06,6.40672e-06,0.349567,-0.166061,-0.655138,0.387874,-0.0883167,1.01241,0.961216,1.18731
6.8555e-06,6.46053e-06,0.3538,-0.15689,-0.658762,0.381865,-0.0944824,1.01194,0.95728,1.19052
6.88333e-06,6.51453e-06,0.357814,-0.147622,-0.662328,0.375822,-0.100645,1.01144,0.953334,1.19371
6.91106e-06,6.5687e-06,0.361606,-0.138263,-0.665837,0.369747,-0.106803,1.0109,0.949377,1.19689
6.93866e-06,6.62305e-06,0.365176,-0.128818,-0.669288,0.36364,-0.112957,1.01032,0.94541,1.20006
6.96616e-06,6.67759e-06,0.36852,-0.119294,-0.672681,0.357501,-0.119108,1.0097,0.941432,1.20322
6.99354e-06,6.73231e-06,0.371637,-0.109697,-0.676015,0.351331,-0.125254,1.00905,0.937444,1.20636
7.0208e-06,6.7872e-06,0.374525,-0.100031,-0.67929,0.345131,-0.131395,1.00836,0.933446,1.20949
7.04794e-06,6.84228e-06,0.377183,-0.0903045,-0.682507,0.3389,-0.137531,1.00764,0.929437,1.21261
7.07497e-06,6.89754e-06,0.379609,-0.0805221,-0.685663,0.33264,-0.143662,1.00687,0.925418,1.21571
7.10187e-06,6.95297e-06,0.381802,-0.0706904,-0.688761,0.326351,-0.149788,1.00607,0.921389,1.2188
7.12866e-06,7.00858e-06,0.383761,-0.0608153,-0.691798,0.320033,-0.155909,1.00523,0.91735,1.22187
7.15532e-06,7.06437e-06,0.385486,-0.0509031,-0.694775,0.313688,-0.162023,1.00435,0.913301,1.22493
7.18186e-06,7.12034e-06,0.386975,-0.0409598,-0.697692,0.307316,-0.168132,1.00344,0.909241,1.22798
7.20828e-06,7.17649e-06,0.388229,-0.0309916,-0.700548,0.300917,-0.174235,1.00249,0.905172,1.23102
7.23456e-06,7.23281e-06,0.389247,-0.0210046,-0.703344,0.294491,-0.180331,1.0015,0.901093,1.23404
7.26073e-06,7.2893e-06,0.390029,-0.0110048,-0.706078,0.28804,-0.18642,1.00048,0.897004,1.23705
7.28676e-06,7.34597e-06,0.390576,-0.000998387,-0.708752,0.281565,-0.192503,0.999419,0.892905,1.24004
7.31266e-06,7.40282e-06,0.390887,0.00900864,-0.711363,0.275064,-0.198578,0.998321,0.888796,1.24302
7.33843e-06,7.45984e-06,0.390964,0.0190103,-0.713913,0.26854,-0.204646,0.997186,0.884678,1.24599
7.36408e-06,7.51704e-06,0.390807,0.0290005,-0.716401,0.261993,-0.210706,0.996014,0.880549,1.24894
7.38958e-06,7.5744e-06,0.390416,0.0389735,-0.718827,0.255423,-0.216759,0.994806,0.876411,1.25188
7.41495e-06,7.63195e-06,0.389793,0.0489232,-0.721191,0.248831,-0.222804,0.993561,0.872264,1.25481
7.44019e-06,7.68966e-06,0.388939,0.058844,-0.723492,0.242217,-0.22884,0.992279,0.868106,1.25772
7.46529e-06,7.74754e-06,0.387856,0.06873,-0.72573,0.235582,-0.234869,0.990961,0.86394,1.26062
7.49025e-06,7.8056e-06,0.386544,0.0785756,-0.727906,0.228927,-0.240888,0.989606,0.859763,1.2635
7.51507e-06,7.86382e-06,0.385006,0.0883752,-0.730019,0.222252,-0.246899,0.988215,0.855578,1.26637
7.53975e-06,7.92221e-06,0.383243,0.0981232,-0.732068,0.215558,-0.2529,0.986788,0.851383,1.26923
7.56428e-06,7.98078e-06,0.381257,0.107814,-0.734054,0.208845,-0.258892,0.985324,0.847178,1.27207
7.58867e-06,8.03951e-06,0.379051,0.117443,-0.735976,0.202114,-0.264875,0.983824,0.842965,1.2749
7.61291e-06,8.09841e-06,0.376627,0.127004,-0.737835,0.195365,-0.270848,0.982287,0.838741,1.27772
7.63701e-06,8.15747e-06,0.373986,0.136492,-0.73963,0.1886,-0.276811,0.980715,0.834509,1.28052
7.66096e-06,8.2167e-06,0.371132,0.145902,-0.741361,0.181818,-0.282763,0.979106,0.830268,1.28331
7.68476e-06,8.2761e-06,0.368068,0.15523,-0.743027,0.17502,-0.288706,0.977462,0.826017,1.28608
7.7084e-06,8.33566e-06,0.364795,0.164469,-0.74463,0.168208,-0.294637,0.975781,0.821758,1.28884
7.7319e-06,8.39538e-06,0.361316,0.173616,-0.746168,0.161381,-0.300558,0.974065,0.817489,1.29158
7.75523e-06,8.45526e-06,0.357636,0.182666,-0.747641,0.15454,-0.306468,0.972313,0.813212,1.29431
7.77842e-06,8.51531e-06,0.353756,0.191614,-0.74905,0.147685,-0.312367,0.970525,0.808925,1.29703
7.80144e-06,8.57552e-06,0.349681,0.200456,-0.750394,0.140818,-0.318254,0.968701,0.80463,1.29973
7.82431e-06,8.63588e-06,0.345412,0.209187,-0.751673,0.133938,-0.324129,0.966842,0.800325,1.30242
7.84701e-06,8.69641e-06,0.340954,0.217804,-0.752887,0.127047,-0.329993,0.964948,0.796012,1.30509
7.86955e-06,8.75709e-06,0.336311,0.226302,-0.754036,0.120145,-0.335844,0.963018,0.791691,1.30775
7.89193e-06,8.81793e-06,0.331484,0.234677,-0.75512,0.113233,-0.341684,0.961053,0.78736,1.31039
7.91415e-06,8.87892e-06,0.326479,0.242926,-0.756139,0.106311,-0.34751,0.959052,0.783021,1.31302
7.9362e-06,8.94007e-06,0.321299,0.251044,-0.757092,0.0993796,-0.353324,0.957016,0.778673,1.31564
7.95808e-06,9.00137e-06,0.315947,0.259028,-0.757979,0.0924397,-0.359125,0.954946,0.774317,1.31824
7.97979e-06,9.06282e-06,0.310428,0.266875,-0.758802,0.0854918,-0.364913,0.95284,0.769952,1.32082
8.00133e-06,9.12443e-06,0.304745,0.274581,-0.759558,0.0785365,-0.370687,0.950699,0.765579,1.3234
8.0227e-06,9.18618e-06,0.298902,0.282143,-0.760249,0.0715744,-0.376448,0.948524,0.761197,1.32595
8.04389e-06,9.24809e-06,0.292903,0.289558,-0.760875,0.0646061,-0.382195,0.946314,0.756807,1.3285
8.06491e-06,9.31014e-06,0.286753,0.296823,-0.761434,0.0576322,-0.387928,0.944069,0.752409,1.33103
8.08575e-06,9.37233e-06,0.280454,0.303935,-0.761928,0.0506534,-0.393647,0.941789,0.748003,1.33354
8.10642e-06,9.43467e-06,0.274012,0.310891,-0.762356,0.0436702,-0.399351,0.939476,0.743588,1.33604
8.12691e-06,9.49716e-06,0.26743,0.317688,-0.762718,0.0366832,-0.405041,0.937127,0.739165,1.33852
8.14721e-06,9.55978e-06,0.260713,0.324325,-0.763014,0.029693,-0.410716,0.934745,0.734734,1.34099
8.16733e-06,9.62255e-06,0.253864,0.330798,-0.763244,0.0227003,-0.416376,0.932328,0.730295,1.34345
8.18727e-06,9.68546e-06,0.246888,0.337105,-0.763408,0.0157056,-0.422021,0.929877,0.725848,1.34589
8.20703e-06,9.7485e-06,0.239789,0.343245,-0.763506,0.00870953,-0.42765,0.927393,0.721393,1.34831
8.2266e-06,9.81168e-06,0.232572,0.349215,-0.763539,0.00171273,-0.433264,0.924874,0.71693,1.35073
8.24598e-06,9.875e-06,0.22524,0.355013,-0.763505,-0.00528422,-0.438862,0.922321,0.712459,1.35312
8.26517e-06,9.93845e-06,0.217798,0.360637,-0.763405,-0.0122807,-0.444443,0.919735,0.70798,1.3555
8.28417e-06,1.0002e-05,0.21025,0.366086,-0.763239,-0.0192761,-0.450009,0.917116,0.703494,1.35787
8.30298e-06,1.00657e-05,0.202601,0.371359,-0.763007,-0.0262699,-0.455558,0.914463,0.699,1.36022
8.3216e-06,1.01296e-05,0.194854,0.376452,-0.762709,-0.0332614,-0.461091,0.911776,0.694498,1.36256
8.34003e-06,1.01936e-05,0.187014,0.381366,-0.762346,-0.04025,-0.466607,0.909056,0.689989,1.36488
8.35825e-06,1.02577e-05,0.179085,0.386098,-0.761916,-0.0472351,-0.472105,0.906303,0.685472,1.36719
8.37629e-06,1.03219e-05,0.171071,0.390648,-0.76142,-0.0542162,-0.477587,0.903517,0.680947,1.36948
8.39412e-06,1.03862e-05,0.162977,0.395015,-0.760859,-0.0611925,-0.483051,0.900698,0.676415,1.37175
8.41176e-06,1.04507e-05,0.154807,0.399197,-0.760231,-0.0681636,-0.488497,0.897846,0.671876,1.37402
8.42919e-06,1.05153e-05,0.146565,0.403193,-0.759538,-0.0751287,-0.493926,0.894962,0.667329,1.37626
8.44642e-06,1.058e-05,0.138256,0.407004,-0.758779,-0.0820874,-0.499337,0.892045,0.662775,1.37849
8.46346e-06,1.06448e-05,0.129883,0.410627,-0.757955,-0.0890389,-0.504729,0.889095,0.658214,1.38071
8.48028e-06,1.07097e-05,0.12145,0.414063,-0.757064,-0.0959827,-0.510103,0.886113,0.653645,1.38291
8.49691e-06,1.07748e-05,0.112962,0.41731,-0.756109,-0.102918,-0.515459,0.883099,0.64907,1.3851
8.51332e-06,1.08399e-05,0.104424,0.42037,-0.755087,-0.109845,-0.520796,0.880052,0.644487,1.38727
8.52953e-06,1.09052e-05,0.0958382,0.42324,-0.754001,-0.116762,-0.526113,0.876974,0.639897,1.38942
8.54554e-06,1.09705e-05,0.0872098,0.425921,-0.752849,-0.123669,-0.531412,0.873864,0.6353,1.39156
8.56133e-06,1.1036e-05,0.0785426,0.428413,-0.751631,-0.130565,-0.536691,0.870721,0.630696,1.39369
8.57691e-06,1.11016e-05,0.0698407,0.430715,-0.750349,-0.13745,-0.541951,0.867548,0.626085,1.3958
8.59229e-06,1.11673e-05,0.061108,0.432827,-0.749002,-0.144323,-0.547191,0.864342,0.621468,1.39789
8.60745e-06,1.12331e-05,0.0523486,0.43475,-0.747589,-0.151184,-0.552412,0.861105,0.616843,1.39997
8.62239e-06,1.12989e-05,0.0435663,0.436484,-0.746112,-0.158031,-0.557612,0.857837,0.612212,1.40204
8.63713e-06,1.13649e-05,0.0347652,0.438028,-0.74457,-0.164865,-0.562792,0.854538,0.607574,1.40409
8.65164e-06,1.1431e-05,0.0259491,0.439384,-0.742964,-0.171684,-0.567951,0.851208,0.60293,1.40612
8.66595e-06,1.14972e-05,0.0171218,0.44055,-0.741293,-0.178489,-0.57309,0.847847,0.598278,1.40814
8.68003e-06,1.15634e-05,0.00828726,0.441529,-0.739558,-0.185278,-0.578208,0.844455,0.593621,1.41014
8.6939e-06,1.16298e-05,-0.000550832,0.44232,-0.737758,-0.19205,-0.583305,0.841032,0.588957,1.41213
8.70755e-06,1.16962e-05,-0.00938869,0.442923,-0.735894,-0.198807,-0.588381,0.837579,0.584286,1.4141
8.72098e-06,1.17627e-05,-0.0182226,0.44334,-0.733967,-0.205546,-0.593435,0.834095,0.579609,1.41605
8.73419e-06,1.18293e-05,-0.0270488,0.443571,-0.731975,-0.212267,-0.598468,0.830581,0.574925,1.41799
8.74718e-06,1.1896e-05,-0.0358638,0.443616,-0.729921,-0.218969,-0.603479,0.827037,0.570236,1.41992
8.75995e-06,1.19627e-05,-0.0446638,0.443477,-0.727802,-0.225653,-0.608469,0.823463,0.56554,1.42183
8.7725e-06,1.20296e-05,-0.0534453,0.443155,-0.72562,-0.232317,-0.613436,0.819859,0.560838,1.42372
8.78482e-06,1.20965e-05,-0.0622048,0.442649,-0.723376,-0.238961,-0.618381,0.816226,0.556129,1.4256
8.79692e-06,1.21635e-05,-0.0709387,0.441962,-0.721068,-0.245584,-0.623303,0.812563,0.551415,1.42746
8.8088e-06,1.22305e-05,-0.0796436,0.441094,-0.718697,-0.252185,-0.628204,0.80887,0.546695,1.42931
8.82045e-06,1.22977e-05,-0.088316,0.440046,-0.716264,-0.258765,-0.633081,0.805148,0.541968,1.43114
8.83187e-06,1.23649e-05,-0.0969525,0.438819,-0.713768,-0.265322,-0.637935,0.801397,0.537236,1.43296
8.84307e-06,1.24321e-05,-0.10555,0.437415,-0.711211,-0.271856,-0.642766,0.797617,0.532498,1.43476
8.85405e-06,1.24994e-05,-0.114105,0.435835,-0.708591,-0.278366,-0.647574,0.793808,0.527754,1.43654
8.86479e-06,1.25668e-05,-0.122614,0.434079,-0.705909,-0.284852,-0.652359,0.78997,0.523004,1.43831
8.87531e-06,1.26343e-05,-0.131073,0.43215,-0.703166,-0.291313,-0.65712,0.786104,0.518248,1.44006
8.8856e-06,1.27017e-05,-0.139481,0.430048,-0.700362,-0.297749,-0.661857,0.782209,0.513487,1.4418
8.89566e-06,1.27693e-05,-0.147833,0.427775,-0.697496,-0.304159,-0.66657,0.778286,0.50872,1.44352
8.90549e-06,1.28369e-05,-0.156126,0.425333,-0.69457,-0.310542,-0.671259,0.774335,0.503948,1.44523
8.91509e-06,1.29046e-05,-0.164358,0.422722,-0.691582,-0.316898,-0.675924,0.770356,0.49917,1.44692
8.92446e-06,1.29723e-05,-0.172525,0.419945,-0.688535,-0.323226,-0.680564,0.766349,0.494387,1.44859
8.9336e-06,1.304e-05,-0.180624,0.417003,-0.685427,-0.329526,-0.68518,0.762314,0.489598,1.45025
8.9425e-06,1.31078e-05,-0.188653,0.413898,-0.682259,-0.335797,-0.689771,0.758252,0.484804,1.45189
8.95118e-06,1.31756e-05,-0.196607,0.41063,-0.679032,-0.342039,-0.694337,0.754162,0.480004,1.45352
8.95963e-06,1.32435e-05,-0.204485,0.407203,-0.675745,-0.348251,-0.698878,0.750045,0.4752,1.45513
8.96784e-06,1.33114e-05,-0.212284,0.403618,-0.672399,-0.354433,-0.703394,0.745901,0.47039,1.45672
8.97582e-06,1.33794e-05,-0.22,0.399875,-0.668994,-0.360583,-0.707884,0.74173,0.465575,1.4583
8.98357e-06,1.34474e-05,-0.227631,0.395978,-0.66553,-0.366702,-0.712349,0.737532,0.460755,1.45986
8.99108e-06,1.35154e-05,-0.235174,0.391928,-0.662008,-0.372788,-0.716788,0.733308,0.455929,1.46141
8.99836e-06,1.35834e-05,-0.242626,0.387727,-0.658428,-0.378842,-0.721201,0.729057,0.451099,1.46294
9.00541e-06,1.36515e-05,-0.249985,0.383377,-0.65479,-0.384863,-0.725588,0.72478,0.446264,1.46445
9.01222e-06,1.37196e-05,-0.257248,0.37888,-0.651095,-0.39085,-0.729949,0.720477,0.441424,1.46595
9.0188e-06,1.37877e-05,-0.264413,0.374237,-0.647342,-0.396802,-0.734284,0.716147,0.43658,1.46744
9.02515e-06,1.38559e-05,-0.271476,0.369451,-0.643532,-0.40272,-0.738592,0.711792,0.43173,1.4689
9.03126e-06,1.3924e-05,-0.278436,0.364524,-0.639666,-0.408602,-0.742873,0.707411,0.426876,1.47035
9.03714e-06,1.39922e-05,-0.285289,0.359458,-0.635744,-0.414448,-0.747128,0.703005,0.422017,1.47179
9.04278e-06,1.40604e-05,-0.292033,0.354255,-0.631766,-0.420258,-0.751356,0.698573,0.417153,1.47321
9.04819e-06,1.41286e-05,-0.298667,0.348918,-0.627732,-0.426031,-0.755556,0.694116,0.412285,1.47461
9.05337e-06,1.41968e-05,-0.305187,0.343447,-0.623643,-0.431766,-0.75973,0.689634,0.407413,1.47599
9.05831e-06,1.42651e-05,-0.311591,0.337846,-0.619498,-0.437463,-0.763876,0.685128,0.402536,1.47736
9.06301e-06,1.43333e-05,-0.317876,0.332117,-0.6153,-0.443122,-0.767995,0.680596,0.397654,1.47872
9.06748e-06,1.44015e-05,-0.324042,0.326262,-0.611046,-0.448741,-0.772085,0.67604,0.392768,1.48006
9.07172e-06,1.44698e-05,-0.330084,0.320284,-0.606739,-0.454321,-0.776149,0.67146,0.387878,1.48138
9.07572e-06,1.4538e-05,-0.336002,0.314184,-0.602379,-0.459861,-0.780184,0.666856,0.382984,1.48268
9.07949e-06,1.46063e-05,-0.341792,0.307965,-0.597965,-0.46536,-0.784191,0.662227,0.378085,1.48397
9.08302e-06,1.46745e-05,-0.347453,0.30163,-0.593498,-0.470818,-0.78817,0.657575,0.373183,1.48524
9.08632e-06,1.47427e-05,-0.352983,0.295181,-0.588979,-0.476235,-0.79212,0.652899,0.368276,1.4865
9.08938e-06,1.48109e-05,-0.358379,0.28862,-0.584407,-0.481609,-0.796042,0.6482,0.363365,1.48774
9.09222e-06,1.48791e-05,-0.36364,0.28195,-0.579784,-0.48694,-0.799935,0.643477,0.358451,1.48897
9.09481e-06,1.49473e-05,-0.368763,0.275173,-0.57511,-0.492229,-0.8038,0.638731,0.353532,1.49017
9.09718e-06,1.50155e-05,-0.373746,0.268293,-0.570384,-0.497473,-0.807635,0.633962,0.34861,1.49137
9.09931e-06,1.50837e-05,-0.378589,0.261311,-0.565608,-0.502674,-0.811442,0.62917,0.343683,1.49254
9.1012e-06,1.51518e-05,-0.383288,0.25423,-0.560781,-0.50783,-0.815219,0.624356,0.338753,1.4937
9.10287e-06,1.52199e-05,-0.387842,0.247052,-0.555905,-0.512941,-0.818968,0.619519,0.333819,1.49484
9.1043e-06,1.5288e-05,-0.392249,0.239782,-0.55098,-0.518006,-0.822686,0.61466,0.328882,1.49597
9.1055e-06,1.53561e-05,-0.396507,0.23242,-0.546005,-0.523025,-0.826375,0.609779,0.323941,1.49708
9.10647e-06,1.54241e-05,-0.400615,0.22497,-0.540982,-0.527998,-0.830035,0.604876,0.318997,1.49817
9.10721e-06,1.54921e-05,-0.404571,0.217435,-0.53591,-0.532923,-0.833664,0.599951,0.314049,1.49925
9.10771e-06,1.55601e-05,-0.408373,0.209817,-0.530791,-0.537801,-0.837264,0.595005,0.309097,1.50031
9.10799e-06,1.5628e-05,-0.412019,0.202119,-0.525625,-0.542631,-0.840833,0.590037,0.304142,1.50136
9.10803e-06,1.56959e-05,-0.415509,0.194344,-0.520412,-0.547413,-0.844373,0.585048,0.299184,1.50239
9.10784e-06,1.57638e-05,-0.41884,0.186495,-0.515152,-0.552146,-0.847882,0.580039,0.294223,1.5034
9.10743e-06,1.58316e-05,-0.422011,0.178575,-0.509846,-0.55683,-0.85136,0.575008,0.289258,1.50439
9.10678e-06,1.58994e-05,-0.425021,0.170587,-0.504495,-0.561464,-0.854808,0.569957,0.284291,1.50537
9.10591e-06,1.59672e-05,-0.427867,0.162533,-0.499098,-0.566047,-0.858226,0.564885,0.27932,1.50634
9.10481e-06,1.60348e-05,-0.43055,0.154416,-0.493657,-0.57058,-0.861612,0.559793,0.274346,1.50728
9.10348e-06,1.61025e-05,-0.433067,0.146241,-0.488172,-0.575062,-0.864968,0.554681,0.269369,1.50821
9.10192e-06,1.61701e-05,-0.435417,0.138009,-0.482643,-0.579492,-0.868293,0.549548,0.264389,1.50913
9.10014e-06,1.62376e-05,-0.437598,0.129724,-0.47707,-0.583871,-0.871586,0.544397,0.259406,1.51002
9.09813e-06,1.63051e-05,-0.439611,0.121388,-0.471455,-0.588197,-0.874848,0.539225,0.254421,1.5109
9.0959e-06,1.63725e-05,-0.441453,0.113005,-0.465798,-0.59247,-0.878079,0.534035,0.249433,1.51177
9.09344e-06,1.64399e-05,-0.443123,0.104579,-0.460099,-0.59669,-0.881278,0.528825,0.244442,1.51261
9.09076e-06,1.65072e-05,-0.444621,0.0961118,-0.454358,-0.600856,-0.884446,0.523596,0.239448,1.51345
9.08786e-06,1.65744e-05,-0.445945,0.087607,-0.448576,-0.604969,-0.887582,0.518349,0.234452,1.51426
9.08473e-06,1.66416e-05,-0.447094,0.0790679,-0.442754,-0.609026,-0.890686,0.513083,0.229453,1.51506
9.08138e-06,1.67087e-05,-0.448067,0.0704978,-0.436893,-0.613029,-0.893759,0.507798,0.224451,1.51584
9.07781e-06,1.67757e-05,-0.448864,0.0618999,-0.430991,-0.616977,-0.896799,0.502495,0.219448,1.5166
9.07402e-06,1.68426e-05,-0.449484,0.0532775,-0.425051,-0.620869,-0.899807,0.497175,0.214441,1.51735
9.07001e-06,1.69095e-05,-0.449925,0.044634,-0.419073,-0.624705,-0.902783,0.491836,0.209433,1.51808
9.06578e-06,1.69763e-05,-0.450188,0.0359728,-0.413057,-0.628485,-0.905726,0.48648,0.204422,1.5188
9.06133e-06,1.70431e-05,-0.450271,0.0272973,-0.407003,-0.632207,-0.908638,0.481107,0.199409,1.5195
9.05667e-06,1.71097e-05,-0.450174,0.0186108,-0.400912,-0.635873,-0.911516,0.475716,0.194394,1.52018
9.05179e-06,1.71763e-05,-0.449896,0.00991685,-0.394786,-0.639481,-0.914362,0.470308,0.189376,1.52085
9.0467e-06,1.72427e-05,-0.449436,0.00121893,-0.388623,-0.643031,-0.917175,0.464883,0.184357,1.5215
9.04139e-06,1.73091e-05,-0.448795,-0.00747949,-0.382426,-0.646523,-0.919956,0.459442,0.179336,1.52213
9.03586e-06,1.73754e-05,-0.447972,-0.0161749,-0.376193,-0.649956,-0.922703,0.453984,0.174312,1.52274
9.03013e-06,1.74416e-05,-0.446966,-0.0248636,-0.369926,-0.65333,-0.925417,0.44851,0.169287,1.52334
9.02418e-06,1.75077e-05,-0.445778,-0.0335422,-0.363626,-0.656645,-0.928099,0.44302,0.16426,1.52393
9.01802e-06,1.75738e-05,-0.444406,-0.042207,-0.357293,-0.6599,-0.930747,0.437515,0.159231,1.52449
9.01166e-06,1.76397e-05,-0.442851,-0.0508544,-0.350927,-0.663095,-0.933361,0.431993,0.1542,1.52504
9.00508e-06,1.77055e-05,-0.441113,-0.0594808,-0.34453,-0.66623,-0.935943,0.426456,0.149168,1.52557
8.9983e-06,1.77712e-05,-0.439191,-0.0680824,-0.338101,-0.669304,-0.938491,0.420904,0.144134,1.52609
8.99131e-06,1.78368e-05,-0.437086,-0.0766556,-0.331641,-0.672317,-0.941005,0.415336,0.139098,1.52659
8.98412e-06,1.79023e-05,-0.434798,-0.0851966,-0.32515,-0.675268,-0.943485,0.409754,0.134061,1.52707
8.97672e-06,1.79677e-05,-0.432326,-0.0937017,-0.31863,-0.678158,-0.945932,0.404157,0.129023,1.52754
8.96912e-06,1.8033e-05,-0.429672,-0.102167,-0.312081,-0.680986,-0.948345,0.398546,0.123983,1.52799
8.96132e-06,1.80982e-05,-0.426834,-0.110589,-0.305504,-0.683752,-0.950725,0.392921,0.118942,1.52842
8.95331e-06,1.81633e-05,-0.423815,-0.118964,-0.298898,-0.686455,-0.95307,0.387281,0.113899,1.52884
8.94511e-06,1.82282e-05,-0.420614,-0.127288,-0.292266,-0.689095,-0.955381,0.381628,0.108856,1.52924
8.93671e-06,1.82931e-05,-0.417231,-0.135556,-0.285606,-0.691672,-0.957658,0.375961,0.103811,1.52962
8.92812e-06,1.83578e-05,-0.413667,-0.143767,-0.27892,-0.694185,-0.9599,0.37028,0.0987645,1.52999
8.91933e-06,1.84224e-05,-0.409924,-0.151914,-0.272209,-0.696635,-0.962109,0.364586,0.0937173,1.53034
8.91034e-06,1.84869e-05,-0.406,-0.159995,-0.265472,-0.699021,-0.964283,0.35888,0.0886691,1.53067
8.90116e-06,1.85512e-05,-0.401899,-0.168005,-0.258711,-0.701343,-0.966422,0.35316,0.08362,1.53099
8.8918e-06,1.86154e-05,-0.397619,-0.175942,-0.251926,-0.7036,-0.968527,0.347428,0.0785699,1.53129
8.88224e-06,1.86795e-05,-0.393163,-0.1838,-0.245118,-0.705792,-0.970598,0.341683,0.073519,1.53157
8.87249e-06,1.87435e-05,-0.388531,-0.191576,-0.238288,-0.707919,-0.972633,0.335926,0.0684673,1.53184
